7511926adc3b2c089a219122740a3e450609b164	feat(tracker): source comment marker prefixes from operation config (KOD-643)
0a2d162611232417c97af5198e64205b2ef3b56c	feat(domain): rank scope ready sets by inherited priority (KOD-418)
4d84580cce5f9c5fdcd3f781d9f2f04416f01e59	feat(domain): refuse cyclic scope graphs with offending keys (KOD-422)
94ee14458f1cd41d77a2acf7085aeaec4c18d30a	test(organize): catch typed verdict coercions at call sites (KOD-334)
c95d64819986afb57bad762120112c0c1dd6ae9a	style(forge): keep browser URL refusal within line bounds (KOD-646)
f21ccb01b30c7c568f67cb62616c75d35bf47484	feat(gating): classify real writer durability
8062d64b0f13f4202c2a1fe8528cf7d164158409	feat(gating): add blocking aggregate categories and thresholds
5277003e910104ec52fc9836c928b0eb62889b20	feat(gating): register aggregate patterns through the existing scanner
7839a1a3ef40fed0f4b815078332691c45ede4cb	test(gating): prove aggregate durability and threshold boundaries
4ee7c85b478e6c97955b23b917d13f3ddcdfc0de	feat(gating): name aggregate match spans in blocked write errors
287c6294413684e3c151b7af8b0d02cb429a694f	fix(gating): bound shipped aggregate matches to tracker counts
81bc2922816c74968707889632fdcbf927eeb31b	docs(gating): describe aggregate scanner configuration (KOD-490)
bd204d35189199efa1446cd1d58f6a4530897d7b	fix(gating): distinguish configured issue references from counts
bc07fc8fccf153ee92486717e6e005fd04d678a7	docs: describe new behavior without internal tracker references
f9db99d946ecebb624e0697bed751b099c94fa7a	feat(forge): select query capability by repository origin (KOD-646)
782008626f6ea4423d196b431fa13557c0217473	feat(tracker): upsert issues by persisted scope deliverable identity (KOD-645)
a462801a340f63bd3a6f34ce108716b65fa9187c	fix(fire): include tracker identity in rendered context (KOD-738)
d7a6aad0c7d32fd11f040234746c6ba98bfaf23a	fix(workflow): carry tracker identity into gated PR bodies (KOD-739)
8c7ddb791c315edc55fa7e4f627d342c05a8b3fe	feat(organize): preserve instance and mandate finding invariants
6ec19731174b2ae80b75e458dbb1cfa1e7b5f69d	feat(organize): discriminate refusal models and admission actions
8f7befc5ed756dded2e614276926649bdc4320b4	feat(organize): route unverifiable findings on tracker edge arithmetic
40d4c1b649156933691457f290d7174e3cbfe12e	feat(domain): append scope convergence outcomes (KOD-472)
2931ab8001714d45602c5e9d4c671d6e608a19a0	feat(domain): model owned scope residual records (KOD-476)
42ebc1279914cf4a1ad3bfdee2610ca7b2ea15d5	feat(domain): validate scope convergence residuals (KOD-473)
21e74bfd9199c70f8b3ae280f6a0c8847dcf9832	fix(domain): keep scope residual facts on the wire (KOD-474)
4353e9d0fe029535e6462d0e1981a0b4a739dbd2	feat(tracker): read configured criterion sub-issues (KOD-648)
5efd7bc5e41b00cc05f23a846b9e2eb131aaa8e8	test(tracker): preserve criterion state across parent rewrites (KOD-650)
2d9f0ae62f9a4fd70fc35802392a44da4ccb80c8	fix(tracker): complete configured criterion read boundaries (KOD-648)
d2680a4a6a9c654db122630f6f3d6a48ab16e547	feat: persist escalations at their raise site
0888656ad874117175c994cd79ac5dd25b60a9dd	test: isolate escalation marker identity from body validation
e71d77556447f1a5de3901cc3792a092745c8446	feat(organize): resolve configured phase mandates before boot
fc0588c006cab5f398da46b9bc7bdc39a13a49a9	feat(organize): resolve each named prompt role at boot
356cf38e3f228d94009fa158c4834c287fc1e59d	feat(organize): bind rubric and source evidence per call
f9ecbc45d3072ba4a848b3161c390a32154c04c2	feat(ci): read declared workflows and complete failing check sets
416f256a67c568ef7f5409a5bc8cf70a5afb03a2	fix(ci): refuse unknown and changing absence observations
595a8c75ebf72649eaae1abcf64d5272fec1389a	KOD-741 map observed outcomes to validated record options
95f50ccb792f3c2fe3239290a7f70922e84853ed	KOD-740 fill Fire Log columns from observed terminal facts
b446efad37f2b504fb9660f7fcd3c6e3bdf71003	feat(tracker): refuse empty criteria at the fire spec read (KOD-421)
74797defe138b64d4f5cc3a1b2ebf9267755fce7	feat(tracker): validate criterion Check fields at fire entry (KOD-427)
3172cd53249737c3a95bbc0abd91f00a0cc574d7	fix(tracker): ignore inline comments in criterion Check content (KOD-427)
c12fc1d4c6aab77ea5b8b221932a63966592ea2f	style: align organizer test signature with repository formatter
0c88f810ad2f0fbde0432c0f966dd83670840b57	feat(ci): expose same-SHA rerun capability and fake seam (KOD-317)
932844916c9c535ae199a9ec0a9e1deb947f793a	feat(delivery): classify red checks from declarations and same-SHA observations
4217298396325a96a42476df2f2ed3abf8f0aa67	feat(delivery): add shared lane delivery record and outcome vocabulary
cc1e3ed2319512542a1b8d08347d65ee0bdba613	KOD-742 give granted tracked fires their own Record clause
fd6f260fe2c08f69314235a6d8faf364bf076ef6	KOD-742 document the fire Record placeholder bindings
5e6a186faf28f1556b5c9434e9fb53710afa52c3	feat(ci): correlate reruns with fresh same-SHA Actions attempts (KOD-317)
9f27cc08ebd26b6f60ec7e7df6e3734763b499f9	feat(organize): declare the organize-pass session kind
521e265fd390f38e33ad338978f62a45a35ebc9e	feat(organize): assess and verify fresh tracker sources at the selected base
f07507ec981e0ac4fbb70e541ef71cb47b4dae3b	KOD-742 preserve complete UTC start instants in record identity
49ed87d118c7061e3f2c45fc7ee4e1f8d0678323	fix: register organizer admission schema and document CI retry bound
21cd061ffb884709eb931606fb478e008b7b6c78	feat(scope): compute the criterion gap from tracker states
8a4126c9c03c25e43efa588c950549db1cab50b1	test(scope): reject I/O call sites in the pure gap guard
ef47de245618bfcc415747570088611478bec12b	feat(tracker): read stable body revisions and require them at boot
35866bebfb99d3d3ce668a7e6b13eb889fb93bb5	feat(supervisor): validate single-subject alarm observations (KOD-497)
5eeeec7b4df14c423b88d364af18af58fd82bddc	test(supervisor): enforce the closed alarm payload contract (KOD-534)
20a036940c8b58d0f687ad9e6da06c9dc057343d	test(supervisor): guard alarm reading collection immutability (KOD-497)
92e7a143168ee1dc70a50c6db1ead57b495ee7e2	KOD-496 read escalation resolution from addressed decision records
bcf9298d5b29f02ba196c43f3b329da53e47a143	fix(organize): describe every admission output field
7ffc3437d77bc34a68a6211665982d9af5dda5ca	fix(organize): describe every admission output field
073bf7884cb18f3d1c5eb31a0733444a40bb2773	feat(organize): bind admission results to their graded body revision
8631661fd8b234cca0949664c700824de3c4917a	fix(organize): register caller-independent judgment schema
1f1c4a3f412ca5f57cd81d0907ac91baa8d5f8f9	feat(delivery): append the ruled CI residual classes
e023a7f5b9614e42364637c5fad4680183b3fd9a	feat(supervisor): observe escalation age from recorded run progress (KOD-507)
e13ae6eb1583d9979e3e78ddd657f7d12586963a	test(supervisor): refuse incomplete histories after a decision (KOD-507)
77afea8c62cfe6e5e05f2d7aa8f47ac031c89fb7	feat(scope): preserve every dispatched lane in report collection
e6452ea15ce8c0e0d8e6c55f8dc7c78f82b88aaa	test(scope): preserve nonlexical dispatch order
57ac3dd4a7bf6e613fcc74dfd9277e1cf6551dd1	feat(organize): compute missing specification membership (KOD-353)
8db323be976bdfd6f663d6fd190fb853ad1ba349	feat(organize): route stale criterion surfaces to their parent (KOD-355)
2abd4924f1ce37119a03c75e5b837ca0c2a88222	docs(scope): keep configured workflow labels out of gap prose
a20861c753c066363ebc75c2bff87a8ea3428d71	docs(scope): keep configured workflow labels out of gap prose
e3e709a19f82c9ac8c812c72514b333e334d0421	Merge reviewed session batch ancestry into the next stack
e2c8bab83c24630dd107d7bc938c95e48fe20abf	feat(supervisor): observe barren ticks from recorded growth and closure (KOD-515)
af8ffca42900200f71b9585d1ad9a8d862e63c80	test(organize): guard configured phase-label portability (KOD-360)
1b6c12e03ad611498f12b48f5d7bafd27d331871	test(organize): exercise fully formatted label literals
77c5074f6094177bf81891bda124ec0a4a57c1c1	docs(supervisor): describe completion without a configured label
64b3bfd205ac9393a7d11276e74787460e9f62cc	feat(supervisor): count explicit holders on one surface (KOD-509)
1bfd89534ee8cb586ffa83cd2a716b1504b88baa	test(supervisor): assert contention keeps its surface identity (KOD-509)
c158d030d5d9bc31ed69fcf9df279ce84bdb011b	feat(union): execute ordered check chains with bounded subprocesses
3c06fa30c2f6403ae20ecf208807b4c7d6f55663	test(union): bound descendant cleanup observation
57cd54b6d77be05002ef0927c96c3a76bed8c081	fix(union): include launch in deadlines and finish canceled cleanup
cee860332e3ebaa0c270f99d52c5c2cfe70a0a68	test(union): reap processes even when cancellation assertions fail
2dc3171bd2332cba92e8ca20f8259dad78b1acf1	feat(delivery): configure concurrent check watch bound (KOD-333)
e3ca203e718ec03fbfbb3beced39f5e63b533939	feat(delivery): add typed coordinator handoff (KOD-313)
a23affa237e225d64d9face6627a640edfe30958	feat(delivery): verify recorded remote branches (KOD-328)
d8c023229e64cb9abcb92e0f5a3c9d3623bbc895	feat(delivery): distinguish undeclared checks (KOD-315)
c1dc72c732d0f17d7fa72511bc896dd76006f895	test(delivery): verify native green PR path (KOD-314)
3001bd984309c3986ed4ca6b484402bea113129a	feat(delivery): bound concurrent lane watches (KOD-329)
5cc39ef97432c91efee3db0effacc147991a896b	test(delivery): keep merge capability absent (KOD-325)
0d0ce23afd2f7ccaa3ce784300eb99d6ca7ce6b5	docs(delivery): state coordinator handoff and remaining consumers
b67630182be5e5b4ffef2fe5dbb513d7b9374ad5	test(delivery): register the description session and outcome producer
629764bfe2930827c846fa0062736c4b19e8662c	fix(delivery): bind the session to its dispatched fire (KOD-313)
d055a8962e4f9a0620b53f88c3a42ca974bd8f37	Merge commit 'e3e709a' into codex/v03-organize-gap-lane-reports
f6e2b07428b149f53aecdc56d9807be6fef72c80	feat(union): carry ordered pinned scratch provenance (KOD-601)
13b79146868011890f677840f28aa74159c4f4ab	feat(union): expose shared scope check observation (KOD-603)
c2bd2362468c78aede1ada089f1a810f7a323caa	feat(union): compose pinned heads in disposable Git worktrees (KOD-588)
e40ac3fd841d78fe44271eae58181aeb346fea25	fix(union): refuse composed trees without a declared chain (KOD-599)
30a0bc5944c94b19f298f8b35d3075bb91837073	test(union): verify scratch attempts preserve branches and open PRs (KOD-589)
1b0bb94aea787cdb894d7f1d4cccec1a0fe560bf	feat(union): report scope composability independently of lanes (KOD-591)
4cd597e508ef33b8471dfdad2f8d81b3cc77b470	feat(union): consume the restored historical check classifier (KOD-595)
165b7581ee07f52d87a14a13ca40dff5c0a13b77	test(union): keep scratch provenance fixtures lint-clean (KOD-601)
a1986863722e668f04a8f439f80ab6a42b6d21af	fix(union): settle scratch observations before cancellation cleanup (KOD-588)
b49c3baee08d4f260aef24e31595b2d4d588aeb6	docs(union): describe shared scratch result and consumer limits (KOD-603)
e16dc2c6ae2a210f2245c6cc9988daa19a52f88f	test(union): preserve measured heads across moving references (KOD-601)
09d008e9761e97a4a0e29bfafd67030b40176cf0	test(union): reap running checks before discarding the scratch tree (KOD-588)
6ad021f5f68cea8835e0e3a0cbcc1cc47a7bb653	feat(supervisor): compare owed writes and recorded commit rows (KOD-513)
ea1df634f985561f4b59254b12d03690ff62b0d9	fix(delivery): preserve the stalled published head at terminal (KOD-327)
7eb150cdece6a4c97b794412d8fd1095cee849da	fix(delivery): read the existing PR before creation (KOD-314)
38ea118a1c874593849d8cac51417dc9de2f0c7e	fix(delivery): retain tracker identity after outbound gating (KOD-739)
29afa11d8ab1fbb2830eea02208c243b13066075	fix(delivery): retain tracker identity after outbound gating (KOD-739)
acb547531890df20cf05d7ee7f560d0b9bb3d511	feat(tracker): require criterion reads before startup (KOD-465)
969ebd873e030877eb8d2385ce71ba8d6088e295	feat(supervisor): compare assertions in recorded commit order (KOD-511)
a30c7d7c324f33acd8fd23c11a1d13252b073585	test(supervisor): require lane subject for record supersession (KOD-511)
81e485c787c87bdfb9cc4b42ed21928b25f02b49	Merge commit '38ea118' into codex/v03-union-record-delivery
6a712d355009e63852d2bed5c13a1fc6e114237b	feat(records): model and render lane branch facts (KOD-679)
d92fa785202f50a31c5486c4e17056a556c05b5d	feat(records): append explicit role-aware re-entry guidance (KOD-686)
2ba2bc7074b64a80a92c2f5a72a63aaa6105ba43	feat(records): reconstruct lanes through addressed tracker reads (KOD-683)
7ec0c96d48a3590abd0b1a560979725585116e88	fix(records): preserve explicit absence for optional refs (KOD-679)
cf6bee3148de411a8c16828c2ed4b4a8ea3f3a6e	test(records): verify complete reads and document runtime limits (KOD-683)
6a07826676122c2937dba9504474180e946f3d12	docs(records): state the declared collection mutability (KOD-683)
6777242b715114aa72d7cb48bb3403323f0f8f3d	test(fire): prove empty criteria refuse before loop dispatch (KOD-710)
c17d1df6d5e11a0fa73b2e8016fdef6d95328a6d	feat(supervisor): observe mandate growth and structural regressions (KOD-519)
28c481e2182c95b7ff6f350ffa1f745e68270a55	test(supervisor): separate required authorship and crossing boundaries (KOD-519)
232dd05e0c010527fbc5cee4940de3a98c24940f	test(supervisor): keep superseded fires distinct from crossed fires (KOD-519)
2a40c0937a61033b2208866e5054d34a8a82d920	feat(delivery): edit existing PR content on replay (KOD-95)
7ca49f5b34962382ebf77349e249bb3a8b8d6639	feat(audit): cover deltas and periodic full snapshots (KOD-537)
7ef0cbcff042ac6a869a417cc9e829b02148c949	fix(audit): cover before a nondivisible cadence deadline (KOD-537)
578989405dcd2e3cd83cf33fa722da2a8a2cbb9c	feat(audit): collect native state transitions with membership checks (KOD-537)
17b8da06e5ee0f02774d688def4d2bb21b54efcd	docs(tracker): keep native history contract source neutral
5ad022b7d671335f554fbd5d8b4958449e7131c2	docs(audit): connect state-history collector to coverage contract
d6acc28502e2cc72853277616e9a74b61e7f4546	feat(supervisor): collect commit consistency from the live lane record (KOD-513)
a0c9732034b944cd23dda7ce50d0868bd79670c3	feat(delivery): consume captured FireSpec in description sessions (KOD-410)
c3f8da574c827917da64eb411107d4e24bd1aabf	refactor(fire): preserve authored prompt bytes through FireSpec (KOD-416)
c3ee8a7c0f276f3815dd8ce400a55ce7c48342f3	test(delivery): pin captured criterion multiplicity and order (KOD-410)
e34d52e070048f60ca9dece740748ad8a4d8f612	feat(audit): verify current criterion claims in fresh head sessions (KOD-523)
92a8e10c67df2e5e09492af618045c2a4538e7ae	test(audit): verify executor forwarding and independent error refusal
fbc4daad477ecf6a3eaa1acf4cfa436654797e4c	fix(audit): settle owned workspaces through repeated cancellation
014b2fe45936a080cdecfa39266bea7651d2215a	Reject dirty audit workspaces and register audit dispatch census
c3faf7b9bbe6e38b532806b5d61ae8071e9910ec	feat(delivery): recover runner flakes at the observed commit
347a074790f0a2638cbc56e934f3cb194b804968	fix(delivery): retain one failing-check reader across recovery
7dbe53f78effcf475dd8168cee5a42e0852cefae	test(delivery): require the original failed-check read at zero reruns
e478e4bca5c2af849b777218c5ff86fd5e0a0951	feat(rulings): centralize deterministic ruling identity construction (KOD-636)
85b25a0a2550bbe92a714620c069c71a8dbdb7bc	feat(rulings): render explicit authored ruling records (KOD-630)
4c44a2084314068a833da728f2bc11892940ff01	feat(rulings): read addressed occurrences through tracker comments (KOD-634)
8bc7a46fe770669bc3a9965b5f21e5fc042b970f	feat(supervisor): collect native ruling authorship for growth observations (KOD-519)
05f96ce9cb18097270b11d1eb177df026bb258fc	test(rulings): recognize quoted and aliased string addresses (KOD-636)
d687131adfe24231f8c2d0851bb79be95680052c	Add bounded native write-back verification with fresh read-only sessions
2be07028daeef9626989b29124ab9d7c896b1574	Settle owned Git workspace reads before propagating cancellation
817d4bec60f9a46e81d14a1f54705fa26f355762	Keep audit and write-back workspaces until native Git reads settle
2cd5925ef248afb207020f7f590f99879deb4caf	feat(delivery): publish recorded stalled work through the common route
161b3bc36875f2facaa70300e2c82f9956d8c33e	feat(fire): validate tracker criteria through a fresh read-only session (KOD-398)
0461e2bacf5670dd53f4dec4b20eb57968c6a77c	test(fire): refuse foreign captures before feasibility dispatch (KOD-398)
82841c221db0fd1f2ab9bde4a40c282f92c3f353	fix(fire): settle feasibility reads and reject duplicate conflict keys (KOD-398)
3efe4b02cf092fdbd64ad79a55a78c788c2c6187	Publish cancellation probe identity atomically before observing it
c75d9d393ab2a5a27a1451cc055c9f8453de4540	feat(audit): detect protected assertion changes from pinned Git objects (KOD-510)
ff6e7c528c208caad2c4b87de99d6a9fa061017d	test(audit): preserve literal Git magic in protected source paths (KOD-510)
96efae978e9dd21f4466bfbbe1358c7a8e9474ca	feat(delivery): report healthy handoffs without a PR adapter (KOD-313)
b995cf3dd108d7a31f6e5ea376e78248f0eb51f1	Complete audit refutations with native source mandate judgments
4f6cde71ee90bb0e3f9a3ae7afefb9fa83710805	Keep unreadable audit coverage grounded in native read failures
73e22130900a2a36a9094cbbbd7aadbed4d35793	fix(organize): settle admission workspace ownership before cancellation (KOD-338)
de02012221d777860d69ec0b3496224a86de4871	fix(delivery): accept cumulative stalled iteration totals (KOD-327)
01dfd2f3d606b73e465de5065c831d4d6907917d	Preserve native criterion identity types and retained outcome guard
86dfbc9046535539d639e637b1015f2ceddd5a3c	fix(delivery): accept cumulative stalled iteration totals (KOD-327)
d61256c2a7ab68da18fdd100191219805426ac23	Preserve native criterion identity types and retained outcome guard
375314bd5e625160a306ba79bf3eb7ab3c7553ca	Keep authored criterion pattern guard specific to authored identity
7c7fc23b451872b7deec0eee3630c8eaff1d9791	Keep authored criterion pattern guard specific to authored identity
a3da91ca6f882509028a166d915740ed700c10dd	feat(audit): read recorded Evidence against the live branch head (KOD-520)
752b11d0d1a849f8d0870c6d92bcc20f85ae813d	test(audit): distinguish valid lane-record replacement from unreadability (KOD-520)
1f45c83ce1140f71e2f92ff99409a27123c40d23	fix(audit): settle native repository reads before cancellation (KOD-500)
d3fe6f2894fcfc6fdf7293f4b7e10a7dc898759f	fix(fire): own feasibility cache acquisition through cancellation (KOD-398)
3f577930f2968f483fd08fa2527c942fea8fcc51	Observe actual review-terminal branch and native PR consistency
90622e6ee3751fc50117a9906638d8db3a112801	Settle terminal cache acquisition before cancelled return
a9c7343d7cdaae88af73a7cc3fc41b9aec8f3c47	Assert terminal admission and unresolved native PR facts
7dbc7c56a3a89ad31cf4837e8abbbca0f8b415f5	Join reviewed PR83 ancestry for the next audit consumer increment
d6720664b143b278c5fc8af1b8789515638dee50	Select native PR-state capability by repository origin
0e2d024baaa7c67098be3d7b88a532b1953fe617	fix(git): preserve configured remote during cold bare clone
9e9b3e6370e80035fb3f7ebfaaa4b995b3f3de93	fix(checks): retain process group ownership through pipe drain (KOD-597)
7b516192e587f3fed3e861be958c0513fabb6b2e	test(checks): publish controlled child identity atomically (KOD-597)
f5de74d1762000c0c30fff18b0aa15d15bf7db8f	feat(fire): extract delivery while preserving authored execution (KOD-331)
bae335d4574bdc12d9658b0afaaf640a05a37566	test(fire): assert delivery-free compiled graph and state (KOD-332)
2c774e37e259610d30e5866e856370fd18ffab02	feat(audit): verify forge claims at the exact Evidence commit (KOD-508)
620cfad2ab40daed8f51c3ab78c7c5c73edb9142	fix(audit): classify readable red before roster acceptance (KOD-508)
c94694b692b5ceaa8f7d6116c64bc7728d577fd7	feat(audit): share pinned source reads and owned fresh sessions (KOD-514)
8567978514257284b21a1287cd08ce705fde7f5c	test(audit): guard shared schema forwarding and source ownership (KOD-514)
8ea9be1b56533f2c7edc9beac094374abb00166b	fix(audit): refuse replaced Git objects in fresh sessions (KOD-514)
65c36bf867325932c35c652f131323c946f87c02	Add source-based over-claim judgments and native adoption byte checks
3430f55561f75991f88d1947a1ac034093d052b4	test(audit): bind adoption evidence and document over-claim observations
a2fa3997517e809a216ddd573ef83eb9bd5b26e1	test(audit): falsify byte comparison and post-read source movement
724644b669fc8369041f1fc136f2ede9d2bccd08	fix(delivery): settle native repository reads before cancellation (KOD-314)
27774ab0dd4cff34a4316ccada4c9238cb392d30	feat(audit): observe removed mechanisms that lose detection (KOD-514)
97de50486ca76291acfffe1a6ea7a8dca4fb24b2	test(audit): verify exact detached acquisition arguments (KOD-514)
d873731645fae7a0f20445b45c80379549cc5cc5	test(mcp): isolate lifecycle assertions from traceback rendering (KOD-300)
162c34f24eccec2c1441108889013d4a45bcac1f	test(mcp): isolate lifecycle assertions from traceback rendering (KOD-300)
c539ad71198e594ae1c33512c0a84a6c7767fbbf	test(fire): follow extracted PR writers in sanitization inventory
6e9f31f864e72a1e65190b3ecb59ee5394517f2b	fix(audit): describe every detector judgment schema field
00239d2fcc3c093dac6eaaa1d28902d930d99d1d	fix(passes): rearm gate reads cancelled before dispatch (KOD-164)
fc97d90d7b4116535c400949a3b8ec00e5a64873	fix(passes): rearm gate reads cancelled before dispatch (KOD-164)
adfc5bab45cd9498fa56f30d4886c0bb26e0aeaa	test(lifecycle): enforce shared criterion and ruling identities (KOD-598)
dde63cd23b0ea2125bc7884c5de33ef6d5b6c9e6	test(identity): resolve qualified local ruling aliases (KOD-598)
98668567bfe96c708b195410dcef4dacdff501d7	feat(tracker): resolve live scope approval ancestry (KOD-380)
b255c4e721bb467282f9f93c61c1bd921e83519e	test(tracker): prove milestone scopes inherit project approval (KOD-382)
9761404bdf1c317b7c07f24e680a11153066ed25	fix(tracker): refuse incomplete positive project membership (KOD-380)
58ed1b982cc72c52c4095461b0649886eda27188	feat(union): recheck current lane heads before reporting scope results
833185a77e66031c05c9934e6fabb3a963801205	feat(scope): refuse live plan barriers before dispatch (KOD-450)
6a4db144e0841d7fc58111ba1061ed0fec6620a0	fix(scope): require reported planning labels and relations (KOD-450)
2b2c9567f17161e224becea4ec9ee215c4719da5	test(scope): supply explicit approval mapping in planner fixture
ca543154ab81fb29f8d79b064e685642fe5332be	feat(tracker): carry recorded landing on work refs (KOD-714)
88259a7584585628e8c2ffd151da634f80cc4bac	fix(base): exclude recorded landed blocker refs (KOD-715)
b15961f89d2e8180ac4846bdd3264fdd4a5c9f49	test(base): compare real squash and merge landings (KOD-716)
3e4938ef47e7b366d794ffd6b805ead6e579d61d	test(base): select only unlanded mixed inputs (KOD-717)
271581c6a6105e2aa622ff9158fbd5523aab5aed	test(base): retain unknown landing dispatch records (KOD-718)
aa9dd46d10ec35a6e2f394373c06a15b5b0faae8	test(base): refuse unknown missing refs before dispatch (KOD-719)
d34c95597d398f4c7f7493a289233d2eb70e472d	test(base): keep every landing read three-state (KOD-720)
879bf88dff79e00127b09e88ba99087ccbc7a64e	test(base): reject landing derivation paths (KOD-721)
c74ce6124446c16bdae07595f17648a347b9a0cf	fix(base): refuse ambiguous recorded landing inputs (KOD-715)
4cae915d3d392ff1c47c3b7f3a17492bf9cf1419	test: reject dictionary landing reads in three-state guard
ab2d201ee915d4b922106f96e0bb9820acf00a9b	test: guard mapping-based landing values and native provenance
8d7070d66b46361b480247ea1d3dc5960993e660	docs: explain recorded landing base selection
9e2d325218cc6ff238d583db90beb6ef30aaa6a3	test: preserve provenance checks for typed landing bindings
dd13f62869833394f54bff8402caec4fac148906	Merge reviewed preceding batch ancestry
30d6bab0a5feb2fbb25d3c9a799ffb2857fe04bf	Merge reviewed fire audit batch ancestry
8e20a58ea720eddb7bd1f2f055dfc0a138240376	Require current completion and approval at FireSpec read
2330d2321c639bec04aaec639711ddd340d5c12f	test(scope): declare unused fire admission marker in planner fixture
1615aeac7b90d691dfc2b897a5c3100490a300d2	feat(supervisor): collect escalation age from native lane records
f091bf5af4094f4ac7f19e12d7ac33a8524c53ac	test(supervisor): check escalation identity at its native reader
32e63003790e0a0dc9bf9318ba343e812c70e15a	fix(supervisor): verify the decision used for escalation age
6b20907825ceb0775d1efbfb9c35d0f23cbe395c	test(supervisor): include typed escalation observation import
51ae5d96c8a9b61db72a6227b8ef4fe456ef7a3d	feat(tracker): require complete issue classification for scope readiness (KOD-425)
39a0489cd6d24d72e9a62d46b12c6b5607e4c80d	feat(scope): read approval and full blocker subtree readiness (KOD-425)
5796f1b902a48739c858225da17f04205a12db78	test(scope): prove exact gap selection without parent state reads (KOD-456)
7689bf727b39757cf06caa9770957904af466913	test(scope): isolate final tree and membership freshness windows (KOD-425)
6e961a78aebebea0a3366674101117fc71b65b19	test(scope): declare absent fire-stage mapping in readiness fixture
2be326ff3f262c8bc61af2ba67c1ff9e22932d11	feat(supervisor): observe growth from native lane records
e5a507f60d5a43ca93111a05da7f6b07d16982b7	feat: observe scope phase marker barriers from native rosters
d7dab61aca30ca268fa9f52a35e9f3d0ba0e3278	test: isolate scope tally identity and duplicate roster guards
cfa206804fcaea3902a75a147ed8b806f9819d86	fix(union): carry one remediation for native merge conflicts (KOD-593)
e71db75fa864274bcb8fb82e2e7b9fba395d5a61	fix(gate): redact native workspace URLs with existing tracker patterns
84a0aceb76742057c0e3710ee1bf3006a9d2c375	test(gate): reject lookalike provider hosts in URL defaults
8f2a6bc741f34d152ee509481ed72b6e879288ff	docs(config): preserve workspace URL defaults in environment example
b3c8d1a736010a40abe1e89071171ff71fe65d13	docs(gate): align pattern default reference with workspace URL protection
a65fd2e7cd5bd557e949278d5ce98eeeff878795	fix(scope): honor the optional milestone URL contract
dac1db83804b56d03b6b8d49019e8ae88af046e7	test(scope): retain tool argument checks for optional milestone URLs
f773b90ebdd1277bb9a00330b235132755421380	fix(union): refuse substituted Git object identities (KOD-601)
203ac719658bc3e9db62cae2b253b3895852d3d3	test(union): isolate the pinned conflict identity guard
5f04abf43be3c55a36df2113c9b02927ed641ce0	feat(audit): assemble native scope requests and run read-only sweep
54441028180f5034ab27c37f4f54d1a25b85c2eb	feat(tracker): resolve native criterion keys at one read boundary
0380837617db21cd1da2ae1534ed11e597afca5e	feat(scope): prepare addressed tracker fires at their recorded head
1740ed87260893138ab7a9b889a21bc27d24420a	fix(scope): require recorded-route operation authority
caaf2a331c0af6d2ee39bce314429b27bdbb090d	test(scope): isolate undeclared repository refusal
